time,place tortilla on cutting board,scoop peanut butter from the jar with a knife,spread peanut butter on the tortilla,wipe off knife with a paper towel,scoop grape jelly from the jar with a knife,spread grape jelly on the tortilla,roll tortilla into a roll,grab toothpicks,insert toothpicks into the roll,cut the ends of the tortilla,grab string,slide string under the tortilla,slice the wrap into small pieces using a string,place the mini wraps onto the plate
769.6,0.0171,0.0541,0.0914,0.0442,0.2952,0.1093,0.0224,0.0043,0.0029,0.135,0.025,0.0163,0.0292,0.1537
769.8,0.0174,0.0498,0.0991,0.0507,0.2906,0.1098,0.0242,0.0046,0.0032,0.1355,0.024,0.0174,0.0279,0.1458
770.0,0.0173,0.0482,0.1036,0.0582,0.2961,0.1074,0.0261,0.0052,0.0034,0.1352,0.0238,0.0174,0.0255,0.1326
770.2,0.0179,0.0458,0.1027,0.0665,0.308,0.1037,0.0292,0.0059,0.0037,0.1381,0.0248,0.0172,0.0224,0.1141
770.4,0.0179,0.0419,0.105,0.0832,0.3054,0.102,0.0311,0.0071,0.0043,0.1436,0.0266,0.0173,0.019,0.0956
770.6,0.0167,0.0354,0.1089,0.1068,0.2873,0.1049,0.0328,0.0076,0.005,0.1522,0.0259,0.0192,0.0172,0.0801
770.8,0.0178,0.0316,0.1159,0.1286,0.2595,0.1112,0.0335,0.0086,0.006,0.1531,0.027,0.0226,0.0157,0.0689
771.0,0.0184,0.0298,0.125,0.1445,0.2309,0.1123,0.031,0.0108,0.0074,0.1536,0.0355,0.0253,0.0149,0.0606
771.2,0.0188,0.0285,0.1356,0.1424,0.213,0.114,0.0282,0.0137,0.0092,0.1527,0.0415,0.0267,0.015,0.0605
771.4,0.019,0.0269,0.1474,0.1412,0.1937,0.1173,0.0259,0.0168,0.0112,0.1522,0.0465,0.0277,0.015,0.0594
771.6,0.0185,0.0278,0.148,0.1392,0.1926,0.1116,0.0261,0.0186,0.0112,0.1523,0.0476,0.0287,0.0164,0.0614
771.8,0.0204,0.0275,0.1503,0.1264,0.2031,0.1101,0.0253,0.0172,0.0102,0.1496,0.0507,0.0288,0.017,0.0632
772.0,0.0225,0.0269,0.1608,0.1158,0.1939,0.1099,0.0255,0.0151,0.0097,0.1472,0.0502,0.0317,0.0179,0.0729
772.2,0.0243,0.0254,0.1712,0.1043,0.1828,0.1112,0.0254,0.0129,0.0088,0.1468,0.0498,0.035,0.019,0.0831
772.4,0.0285,0.0246,0.1768,0.0833,0.1727,0.1127,0.0283,0.0115,0.0084,0.1425,0.0479,0.0362,0.0216,0.1052
772.6,0.033,0.0253,0.1788,0.0656,0.1641,0.1113,0.0309,0.0104,0.0078,0.134,0.0469,0.0358,0.0238,0.1324
772.8,0.0334,0.0244,0.1749,0.0547,0.1613,0.1059,0.0347,0.0087,0.007,0.1318,0.0428,0.0333,0.0257,0.1615
773.0,0.0322,0.0271,0.1641,0.0479,0.178,0.0951,0.0338,0.007,0.0055,0.1258,0.0423,0.0324,0.0248,0.184
773.2,0.0345,0.0254,0.1547,0.0456,0.1755,0.0907,0.0336,0.0058,0.0045,0.1232,0.0403,0.0317,0.0248,0.2096
773.4,0.0364,0.0232,0.1462,0.0414,0.1809,0.0871,0.0334,0.0049,0.0039,0.122,0.0403,0.0322,0.0257,0.2223
773.6,0.0421,0.0213,0.1378,0.0401,0.1831,0.088,0.0324,0.0044,0.0037,0.1192,0.0445,0.0324,0.0239,0.227
773.8,0.0415,0.0213,0.1319,0.0427,0.1792,0.0856,0.0335,0.0048,0.0038,0.1168,0.0481,0.0337,0.0235,0.2335
774.0,0.0426,0.0207,0.129,0.0449,0.1826,0.0872,0.0337,0.0055,0.004,0.1164,0.0539,0.0334,0.023,0.2231
774.2,0.0459,0.0199,0.1258,0.0457,0.1772,0.0866,0.0341,0.0066,0.0045,0.1143,0.0586,0.0322,0.0239,0.225
774.4,0.0457,0.0198,0.1184,0.0465,0.1885,0.0845,0.0313,0.0067,0.0045,0.1168,0.0638,0.0319,0.0262,0.2154
774.6,0.046,0.0196,0.1102,0.0469,0.1983,0.0824,0.0288,0.0068,0.0046,0.1202,0.0686,0.0322,0.0289,0.2065
774.8,0.0409,0.0196,0.1048,0.0487,0.2109,0.0801,0.0258,0.007,0.0045,0.1232,0.073,0.0319,0.0313,0.1982
775.0,0.0391,0.0165,0.1054,0.0473,0.196,0.0843,0.0265,0.0076,0.0051,0.1305,0.0723,0.0306,0.0381,0.2006
775.2,0.0352,0.0184,0.1092,0.0387,0.2037,0.0852,0.0272,0.0067,0.005,0.1354,0.0651,0.0298,0.0421,0.1983
775.4,0.0322,0.021,0.1118,0.0336,0.2025,0.0851,0.0278,0.0059,0.0047,0.1376,0.0559,0.0277,0.0449,0.2093
775.6,0.0299,0.0216,0.1147,0.0292,0.1993,0.0872,0.0261,0.005,0.0042,0.1438,0.0467,0.0266,0.0477,0.2178
775.8,0.0286,0.02,0.1207,0.0276,0.1844,0.0969,0.0256,0.0048,0.0045,0.1559,0.0383,0.0264,0.0509,0.2155
776.0,0.027,0.0181,0.1256,0.0266,0.1703,0.1053,0.0246,0.0046,0.0048,0.1661,0.032,0.0266,0.056,0.2125
776.2,0.0251,0.0172,0.1283,0.0253,0.1608,0.1153,0.0229,0.004,0.0045,0.1799,0.0255,0.0269,0.0571,0.2072
776.4,0.025,0.0163,0.1383,0.0257,0.1473,0.1276,0.0226,0.0037,0.0042,0.1897,0.0208,0.0284,0.0532,0.1972
776.6,0.0237,0.0157,0.1506,0.0253,0.1358,0.1382,0.0215,0.0034,0.004,0.1983,0.0163,0.0296,0.0497,0.188
776.8,0.0266,0.0163,0.1603,0.0259,0.1309,0.1421,0.0215,0.0035,0.004,0.1956,0.0169,0.0315,0.0453,0.1796
777.0,0.0253,0.0177,0.1627,0.03,0.134,0.1591,0.0221,0.0044,0.0049,0.1852,0.0197,0.0351,0.0433,0.1565
777.2,0.023,0.0174,0.1576,0.0391,0.1375,0.1755,0.0231,0.0064,0.0064,0.169,0.0262,0.0377,0.0433,0.1377
777.4,0.0205,0.0154,0.1461,0.0487,0.1359,0.183,0.0219,0.0087,0.008,0.1724,0.0322,0.04,0.0433,0.1239
777.6,0.0177,0.0155,0.1399,0.06,0.134,0.1868,0.0225,0.0122,0.0104,0.1653,0.0394,0.0419,0.0415,0.1129
777.8,0.0153,0.017,0.1311,0.068,0.1404,0.1823,0.0213,0.0146,0.0114,0.1594,0.0479,0.0432,0.0411,0.107
778.0,0.0146,0.0179,0.1272,0.0717,0.1541,0.1715,0.0203,0.0177,0.0127,0.1463,0.0531,0.0433,0.0397,0.1098
778.2,0.0132,0.0186,0.1211,0.0788,0.1739,0.1583,0.0195,0.0226,0.0151,0.13,0.0624,0.0423,0.0374,0.107
778.4,0.0121,0.0204,0.1161,0.082,0.1904,0.1464,0.019,0.0275,0.018,0.1177,0.0727,0.0415,0.038,0.0982
778.6,0.0116,0.0217,0.1098,0.0886,0.2004,0.1358,0.0193,0.0327,0.0199,0.1072,0.0885,0.0404,0.0371,0.0871
778.8,0.011,0.021,0.0998,0.0997,0.2037,0.1363,0.0197,0.0339,0.0209,0.1094,0.0876,0.0421,0.0365,0.0785
779.0,0.0123,0.0204,0.0982,0.1042,0.2049,0.1293,0.0201,0.0305,0.0191,0.1213,0.0805,0.0429,0.035,0.0813
779.2,0.0128,0.0196,0.1017,0.1029,0.2122,0.1254,0.0196,0.0261,0.0168,0.136,0.0651,0.04,0.0353,0.0866
779.4,0.0131,0.0201,0.1087,0.1027,0.2211,0.1265,0.0201,0.024,0.015,0.1328,0.056,0.0369,0.0346,0.0881
779.6,0.014,0.0211,0.111,0.1017,0.225,0.1209,0.0207,0.024,0.0154,0.1349,0.0517,0.0339,0.0355,0.0902
779.8,0.0144,0.0206,0.1097,0.0966,0.2329,0.1173,0.0202,0.0247,0.016,0.1369,0.0484,0.0309,0.0377,0.0938
780.0,0.0144,0.021,0.1042,0.0992,0.2337,0.1175,0.0215,0.0217,0.0149,0.143,0.0471,0.0295,0.0397,0.0925
780.2,0.0147,0.0206,0.1014,0.1003,0.2294,0.1197,0.0233,0.0193,0.014,0.1481,0.0468,0.0292,0.0422,0.091
780.4,0.0145,0.0187,0.0964,0.1039,0.2291,0.1204,0.0245,0.018,0.0133,0.1505,0.0458,0.028,0.0417,0.0952
780.6,0.0139,0.0186,0.0937,0.0997,0.2331,0.1199,0.0256,0.0164,0.0126,0.154,0.0438,0.0267,0.0411,0.1009
780.8,0.0138,0.0178,0.1008,0.0856,0.238,0.1208,0.026,0.0151,0.0126,0.153,0.0394,0.0246,0.0448,0.1077
781.0,0.0141,0.018,0.1057,0.0746,0.2405,0.1226,0.0271,0.0139,0.0122,0.1522,0.0359,0.0229,0.0485,0.1119
781.2,0.0151,0.0189,0.1018,0.0658,0.253,0.1196,0.025,0.0135,0.0114,0.1533,0.0364,0.0219,0.0484,0.1161
781.4,0.0161,0.0203,0.0969,0.0588,0.2672,0.1146,0.0235,0.0133,0.0107,0.1542,0.0367,0.0215,0.0487,0.1175
781.6,0.0167,0.0203,0.0934,0.0508,0.2861,0.1154,0.022,0.0114,0.0088,0.1511,0.0342,0.0204,0.048,0.1214
781.8,0.0165,0.0214,0.0889,0.0447,0.3064,0.1116,0.0198,0.0102,0.0076,0.1478,0.0343,0.0215,0.0458,0.1235
782.0,0.0162,0.0214,0.0873,0.0395,0.3079,0.1104,0.0173,0.0101,0.0071,0.1518,0.0335,0.0214,0.0468,0.1293
782.2,0.0159,0.0218,0.0868,0.0353,0.3066,0.1075,0.0153,0.0101,0.0066,0.1565,0.0333,0.021,0.0477,0.1357
782.4,0.0155,0.0222,0.0849,0.029,0.3059,0.1043,0.0145,0.0092,0.006,0.1612,0.0309,0.0201,0.0513,0.1451
782.6,0.0154,0.0206,0.0831,0.0256,0.3012,0.1038,0.0138,0.0085,0.0057,0.1651,0.029,0.0198,0.0557,0.1527
782.8,0.016,0.0208,0.0737,0.0231,0.3104,0.101,0.0125,0.0077,0.0049,0.1687,0.0302,0.0175,0.051,0.1625
783.0,0.0167,0.0221,0.0724,0.0231,0.3143,0.0985,0.0115,0.0076,0.0046,0.1634,0.0321,0.0156,0.0461,0.172
783.2,0.0184,0.0232,0.0727,0.0235,0.2986,0.0971,0.012,0.0074,0.0045,0.1624,0.0345,0.0147,0.0438,0.1873
783.4,0.0193,0.0251,0.0733,0.0224,0.2959,0.0948,0.0129,0.0071,0.0046,0.1531,0.0365,0.0132,0.0418,0.2
783.6,0.0204,0.0277,0.0736,0.0221,0.2954,0.0922,0.014,0.007,0.0046,0.1449,0.0397,0.0122,0.04,0.2062
783.8,0.0238,0.0308,0.0769,0.0223,0.2883,0.0925,0.0168,0.0066,0.0044,0.1371,0.04,0.0102,0.0378,0.2125
784.0,0.0263,0.0342,0.0849,0.0231,0.2765,0.0964,0.019,0.0057,0.0041,0.1334,0.0398,0.0094,0.0336,0.2134
784.2,0.0273,0.0411,0.0888,0.0248,0.2849,0.097,0.0201,0.0049,0.0036,0.1248,0.0374,0.0082,0.029,0.2082
784.4,0.0311,0.0456,0.0992,0.0261,0.2691,0.0983,0.0185,0.0045,0.0032,0.1225,0.0371,0.0078,0.0224,0.2146
784.6,0.0347,0.0508,0.1083,0.0272,0.2557,0.0983,0.0168,0.0041,0.0027,0.1185,0.0365,0.0073,0.0173,0.2218
784.8,0.0357,0.0494,0.1225,0.0295,0.2296,0.1011,0.0171,0.0039,0.0024,0.1142,0.0328,0.0076,0.0161,0.2381
785.0,0.0356,0.0419,0.1264,0.0285,0.2088,0.1037,0.0165,0.0034,0.0022,0.116,0.0285,0.0078,0.0154,0.2653
785.2,0.0371,0.038,0.1384,0.0272,0.2029,0.107,0.0162,0.003,0.0018,0.1098,0.0257,0.0085,0.0147,0.2699
785.4,0.0408,0.0325,0.1517,0.0269,0.1848,0.1102,0.0153,0.0026,0.0015,0.1089,0.0236,0.0095,0.0134,0.2783
785.6,0.0415,0.0288,0.1522,0.0276,0.1764,0.1074,0.0153,0.0024,0.0014,0.1118,0.0217,0.0098,0.013,0.2906
785.8,0.0408,0.0261,0.1532,0.0286,0.1667,0.1044,0.0154,0.0023,0.0014,0.1133,0.0203,0.0101,0.0127,0.3046
786.0,0.0406,0.023,0.1293,0.0278,0.1799,0.0968,0.0156,0.0027,0.0014,0.1177,0.0203,0.0112,0.0141,0.3196
786.2,0.0415,0.0183,0.1118,0.0253,0.1798,0.0923,0.0166,0.003,0.0016,0.1255,0.0198,0.0131,0.0159,0.3354
786.4,0.037,0.0178,0.0991,0.0275,0.2074,0.0877,0.0175,0.0038,0.0018,0.1229,0.0216,0.0149,0.0189,0.322
786.6,0.0385,0.0164,0.0822,0.0341,0.2452,0.084,0.02,0.0049,0.0022,0.1152,0.0258,0.0179,0.0214,0.2922
786.8,0.0395,0.0169,0.0713,0.0405,0.2868,0.0792,0.0219,0.006,0.0026,0.1091,0.0307,0.0217,0.0227,0.2511
787.0,0.0383,0.0183,0.059,0.048,0.328,0.0739,0.0246,0.0076,0.0032,0.1021,0.0361,0.0243,0.0234,0.2131
787.2,0.0348,0.0178,0.0514,0.0561,0.3373,0.071,0.0259,0.0102,0.0041,0.1038,0.0444,0.0265,0.0257,0.1911
787.4,0.0306,0.0171,0.0437,0.0646,0.3454,0.0679,0.0263,0.0137,0.0052,0.1043,0.053,0.028,0.0281,0.1721
787.6,0.0287,0.0149,0.0398,0.0776,0.3262,0.071,0.0272,0.0154,0.0058,0.1111,0.0582,0.035,0.0312,0.1579
787.8,0.0275,0.0128,0.0356,0.0911,0.3094,0.0735,0.0278,0.0166,0.0063,0.1186,0.0627,0.0427,0.0335,0.142
788.0,0.0259,0.0139,0.0343,0.0955,0.3371,0.0696,0.027,0.0162,0.0059,0.1084,0.0669,0.043,0.0308,0.1253
788.2,0.0247,0.0153,0.0333,0.0989,0.3631,0.0656,0.0261,0.0152,0.0055,0.0983,0.0725,0.0426,0.0279,0.1111
788.4,0.0263,0.0148,0.0312,0.0898,0.3644,0.0657,0.0279,0.0141,0.0052,0.1034,0.075,0.0427,0.0268,0.1127
788.6,0.0247,0.0153,0.032,0.0728,0.3629,0.0669,0.0279,0.0132,0.0048,0.1158,0.0715,0.0414,0.0275,0.1233
788.8,0.0241,0.0171,0.0337,0.0559,0.3724,0.0686,0.0284,0.0117,0.0045,0.1245,0.0623,0.037,0.0286,0.1312
789.0,0.0247,0.0183,0.0368,0.042,0.3822,0.0686,0.0276,0.0098,0.0037,0.131,0.0528,0.0343,0.0299,0.1383
789.2,0.0232,0.0197,0.034,0.0356,0.3958,0.0631,0.0267,0.0087,0.0035,0.1307,0.0484,0.0321,0.0297,0.1489
789.4,0.0217,0.021,0.0308,0.0298,0.4097,0.0571,0.0259,0.0077,0.0034,0.1289,0.0446,0.0297,0.029,0.1607
789.6,0.0227,0.0221,0.0307,0.0239,0.4435,0.0536,0.0253,0.0074,0.003,0.1168,0.0418,0.0262,0.0263,0.1566
789.8,0.0232,0.0248,0.0301,0.0189,0.4759,0.0493,0.0246,0.0074,0.0027,0.1038,0.0399,0.0234,0.0238,0.152
790.0,0.0252,0.0246,0.032,0.0191,0.4528,0.0518,0.0263,0.008,0.0028,0.1074,0.042,0.0239,0.0246,0.1596
790.2,0.0248,0.0248,0.0359,0.0201,0.4298,0.0546,0.0242,0.0082,0.0029,0.1177,0.0384,0.0244,0.0253,0.1687
790.4,0.0237,0.0263,0.04,0.0233,0.4285,0.0559,0.0225,0.0082,0.003,0.1197,0.0348,0.0248,0.0254,0.1639
790.6,0.0229,0.027,0.0419,0.0254,0.4053,0.0581,0.0223,0.008,0.003,0.1231,0.0333,0.0228,0.0274,0.1794
790.8,0.0211,0.0253,0.0416,0.0293,0.3773,0.059,0.0205,0.0086,0.0031,0.1286,0.0359,0.022,0.0286,0.1991
791.0,0.0191,0.0234,0.0408,0.0337,0.3505,0.0592,0.0192,0.0091,0.0032,0.1338,0.0378,0.0214,0.03,0.2188
791.2,0.0181,0.0281,0.046,0.0354,0.3461,0.0611,0.0193,0.009,0.003,0.1321,0.0366,0.0197,0.0293,0.2163
791.4,0.0177,0.0318,0.0495,0.0379,0.3161,0.0637,0.0212,0.0093,0.0031,0.1365,0.0375,0.0195,0.031,0.2251
791.6,0.0151,0.0355,0.0491,0.0386,0.3002,0.0649,0.0205,0.01,0.0033,0.1363,0.0402,0.019,0.0327,0.2346
791.8,0.0131,0.0364,0.0493,0.0393,0.284,0.0668,0.0198,0.0104,0.0034,0.1377,0.0416,0.0184,0.0349,0.2449
792.0,0.0124,0.0394,0.0489,0.0402,0.2792,0.0705,0.0188,0.0104,0.0032,0.1371,0.0402,0.018,0.034,0.2476
792.2,0.013,0.0419,0.0455,0.0395,0.278,0.0741,0.0206,0.0111,0.003,0.1293,0.0447,0.0177,0.0335,0.248
792.4,0.014,0.0422,0.0484,0.041,0.2649,0.0856,0.0223,0.0117,0.003,0.1313,0.0496,0.0174,0.0326,0.2358
792.6,0.015,0.0444,0.0547,0.0451,0.2687,0.098,0.0229,0.0127,0.0031,0.1326,0.0531,0.0189,0.03,0.2008
792.8,0.0157,0.0446,0.0618,0.0517,0.2734,0.1083,0.0226,0.0145,0.0035,0.1329,0.0553,0.0208,0.0287,0.1662
793.0,0.0163,0.0437,0.0699,0.0586,0.2728,0.1208,0.0225,0.0164,0.0038,0.132,0.0581,0.0231,0.0266,0.1355
793.2,0.0178,0.0341,0.0759,0.0564,0.2657,0.1402,0.0218,0.0147,0.0039,0.1425,0.0508,0.0261,0.028,0.1222
793.4,0.0189,0.0279,0.0863,0.0527,0.2754,0.1602,0.0191,0.0123,0.0037,0.1449,0.041,0.0276,0.027,0.1031
793.6,0.0213,0.0218,0.0921,0.0543,0.2624,0.1698,0.0183,0.013,0.0041,0.1529,0.0405,0.0284,0.0257,0.0956
793.8,0.0224,0.019,0.0965,0.0613,0.26,0.1737,0.0166,0.0136,0.0042,0.1522,0.0399,0.0286,0.0238,0.0882
794.0,0.0207,0.0182,0.101,0.0661,0.2715,0.1686,0.0156,0.0139,0.0048,0.1478,0.0387,0.0274,0.0248,0.0809
794.2,0.019,0.0173,0.1074,0.0702,0.2824,0.1654,0.0146,0.0143,0.0055,0.1417,0.0371,0.0261,0.0256,0.0732
794.4,0.0182,0.0171,0.1013,0.0727,0.3016,0.1539,0.0145,0.0152,0.0062,0.1355,0.037,0.0274,0.0274,0.072
794.6,0.0175,0.0168,0.0953,0.0751,0.321,0.1427,0.0144,0.0161,0.0069,0.1292,0.0367,0.0286,0.0292,0.0705
794.8,0.0173,0.0176,0.0957,0.073,0.3373,0.1405,0.015,0.0143,0.0067,0.1235,0.0329,0.0279,0.0292,0.0692
795.0,0.0166,0.0182,0.0944,0.0699,0.3584,0.1374,0.015,0.0133,0.0067,0.1162,0.0302,0.0267,0.0295,0.0674
795.2,0.0172,0.019,0.0928,0.0799,0.3555,0.1366,0.0174,0.0154,0.0072,0.1094,0.0329,0.0264,0.0278,0.0625
795.4,0.0176,0.0197,0.091,0.0914,0.3511,0.1355,0.0198,0.0177,0.0077,0.1035,0.0356,0.026,0.026,0.0574
795.6,0.0185,0.0236,0.0925,0.0913,0.368,0.1286,0.0206,0.015,0.0064,0.0971,0.0305,0.0237,0.0252,0.0592
795.8,0.02,0.0263,0.092,0.0844,0.3671,0.1304,0.0229,0.0128,0.0055,0.0982,0.0281,0.0231,0.0266,0.0626
796.0,0.0231,0.0269,0.0945,0.0791,0.3396,0.1421,0.0254,0.0119,0.005,0.1041,0.0281,0.0241,0.0277,0.0686
796.2,0.0264,0.0276,0.0953,0.0773,0.3135,0.1507,0.027,0.0109,0.0043,0.1102,0.0282,0.0244,0.0284,0.076
796.4,0.0291,0.0289,0.0976,0.071,0.2983,0.1585,0.0288,0.0095,0.0038,0.1113,0.0278,0.0231,0.0291,0.0832
796.6,0.0324,0.0304,0.1005,0.0648,0.2832,0.1663,0.031,0.0083,0.0033,0.1103,0.0274,0.0215,0.0299,0.0908
796.8,0.0327,0.0309,0.0974,0.0569,0.2866,0.16,0.0318,0.0083,0.0031,0.1116,0.0292,0.0201,0.0314,0.1
797.0,0.0329,0.0317,0.0941,0.0509,0.2898,0.1521,0.0326,0.0077,0.0028,0.1142,0.0292,0.019,0.0329,0.1103
797.2,0.0299,0.0331,0.0883,0.044,0.3084,0.1376,0.028,0.0069,0.0025,0.1149,0.0289,0.0174,0.0348,0.1254
797.4,0.0269,0.0342,0.0822,0.0378,0.3259,0.1235,0.024,0.0062,0.0022,0.1148,0.0283,0.0158,0.0365,0.1416
797.6,0.0234,0.0351,0.0803,0.0352,0.3366,0.1204,0.0222,0.0059,0.0021,0.1152,0.0295,0.0156,0.0381,0.1404
797.8,0.0196,0.035,0.0784,0.0324,0.3506,0.1109,0.0201,0.0069,0.0024,0.1144,0.0317,0.015,0.0393,0.1434
798.0,0.018,0.0346,0.0734,0.0305,0.3569,0.1048,0.0196,0.0073,0.0027,0.1179,0.0335,0.0149,0.0388,0.1472
798.2,0.0163,0.0338,0.0682,0.0274,0.3631,0.0999,0.0199,0.0079,0.003,0.1214,0.0358,0.0151,0.0388,0.1493
798.4,0.0129,0.0355,0.0651,0.0278,0.3772,0.0908,0.0196,0.0093,0.0036,0.1219,0.0382,0.0149,0.0393,0.1439
798.6,0.0101,0.0369,0.0614,0.0282,0.3902,0.0823,0.0189,0.0109,0.0042,0.1241,0.0407,0.0148,0.0393,0.1381
798.8,0.0087,0.0394,0.0591,0.0308,0.3782,0.0811,0.02,0.0123,0.0049,0.1275,0.045,0.0159,0.0406,0.1364
799.0,0.0077,0.0426,0.0566,0.0331,0.3668,0.0786,0.021,0.0146,0.0058,0.1299,0.052,0.0166,0.0414,0.1332
799.2,0.0074,0.0428,0.0546,0.0357,0.3619,0.0756,0.0228,0.0147,0.0065,0.1335,0.0492,0.0178,0.0403,0.1373
799.4,0.0076,0.0398,0.0549,0.0368,0.347,0.0807,0.0232,0.0176,0.0087,0.1349,0.0515,0.0201,0.0411,0.1359
799.6,0.0076,0.0366,0.0545,0.0375,0.334,0.0856,0.0233,0.0212,0.0118,0.1361,0.0535,0.0224,0.0422,0.1336
799.8,0.0083,0.0337,0.0597,0.0366,0.3185,0.0948,0.0245,0.0201,0.0131,0.1443,0.0447,0.0252,0.0437,0.1328
800.0,0.0081,0.0319,0.0653,0.0348,0.3121,0.0981,0.0233,0.0215,0.0149,0.1465,0.0407,0.0269,0.0449,0.131
800.2,0.0078,0.0284,0.0731,0.0343,0.2994,0.1022,0.0228,0.022,0.0166,0.1507,0.0356,0.0295,0.0468,0.1308
800.4,0.0087,0.0254,0.0761,0.0322,0.2908,0.1074,0.0221,0.0217,0.0175,0.1542,0.0322,0.0314,0.0464,0.134
800.6,0.0096,0.0238,0.0824,0.0312,0.2768,0.113,0.0219,0.0204,0.0177,0.1536,0.028,0.0336,0.0493,0.1389
800.8,0.0101,0.0227,0.0814,0.031,0.2838,0.113,0.0194,0.0196,0.0165,0.1513,0.0268,0.0326,0.047,0.1448
801.0,0.0106,0.0207,0.0805,0.0319,0.2893,0.1142,0.0176,0.0181,0.0152,0.1475,0.0249,0.0328,0.0444,0.1524
801.2,0.011,0.0197,0.0812,0.0315,0.2869,0.1197,0.0167,0.0197,0.0146,0.1421,0.0265,0.0312,0.0436,0.1555
801.4,0.0109,0.021,0.0818,0.0327,0.2916,0.1147,0.0171,0.0184,0.0119,0.1402,0.0257,0.0275,0.0421,0.1644
801.6,0.0101,0.0237,0.0835,0.0324,0.2933,0.1086,0.0173,0.0163,0.0095,0.1416,0.0244,0.0251,0.0432,0.171
801.8,0.0098,0.0264,0.0822,0.0343,0.3018,0.104,0.0175,0.015,0.0078,0.1392,0.0258,0.023,0.0419,0.1712
802.0,0.0104,0.0286,0.0807,0.0371,0.3035,0.1027,0.0175,0.0136,0.0062,0.1376,0.0272,0.0208,0.0394,0.1747
802.2,0.0116,0.0323,0.0796,0.0386,0.3039,0.1036,0.0171,0.012,0.0048,0.1341,0.0289,0.0181,0.0353,0.18
802.4,0.0127,0.034,0.08,0.0393,0.2949,0.1055,0.0168,0.0107,0.0039,0.1343,0.0297,0.0164,0.0331,0.1886
802.6,0.014,0.0351,0.0749,0.0396,0.2977,0.1016,0.0161,0.0103,0.0033,0.1347,0.0318,0.014,0.029,0.198
802.8,0.016,0.0354,0.0757,0.0378,0.2866,0.1024,0.0169,0.0097,0.0029,0.137,0.0306,0.0132,0.0284,0.2074
803.0,0.0183,0.037,0.0787,0.0358,0.2716,0.1067,0.0178,0.0091,0.0025,0.1414,0.0303,0.0124,0.0274,0.2109
803.2,0.0197,0.0395,0.0794,0.0357,0.2653,0.1078,0.0182,0.0084,0.0023,0.1447,0.0301,0.012,0.0266,0.2103
803.4,0.0207,0.0404,0.0791,0.0356,0.2564,0.1109,0.0188,0.0078,0.0022,0.1488,0.0313,0.0124,0.0258,0.2099
803.6,0.0239,0.0369,0.0761,0.0391,0.2483,0.1158,0.0191,0.0074,0.002,0.1478,0.0323,0.0126,0.0228,0.2158
803.8,0.0268,0.0354,0.0727,0.042,0.2419,0.119,0.0193,0.0073,0.0019,0.1459,0.0344,0.0124,0.021,0.2199
804.0,0.028,0.0332,0.0708,0.0441,0.2387,0.1213,0.0193,0.0073,0.0019,0.1423,0.0354,0.0128,0.0207,0.2242
804.2,0.028,0.0317,0.0669,0.0465,0.2419,0.1199,0.0196,0.0075,0.002,0.1392,0.0366,0.0132,0.0209,0.2261
804.4,0.0278,0.0306,0.0661,0.049,0.2487,0.1186,0.0191,0.0074,0.0019,0.1329,0.0364,0.0135,0.0209,0.227
804.6,0.0281,0.0293,0.0683,0.0501,0.2503,0.1233,0.0191,0.0071,0.0019,0.128,0.0354,0.0145,0.0204,0.2243
804.8,0.0271,0.0303,0.0701,0.0507,0.2506,0.1243,0.019,0.0068,0.0018,0.1272,0.0348,0.0154,0.0212,0.2207
805.0,0.0252,0.0316,0.0692,0.0498,0.2576,0.1213,0.0193,0.0066,0.0018,0.1268,0.0334,0.0158,0.0228,0.2187
805.2,0.0247,0.0331,0.0662,0.0507,0.2737,0.1208,0.0195,0.0063,0.0019,0.1194,0.0327,0.0164,0.0234,0.2112
805.4,0.0238,0.034,0.0613,0.0499,0.2968,0.1175,0.019,0.0059,0.0017,0.1137,0.0296,0.0161,0.024,0.2069
805.6,0.0221,0.0376,0.0604,0.0481,0.3029,0.1117,0.0181,0.0059,0.0017,0.1088,0.03,0.0151,0.0255,0.2121
805.8,0.021,0.0406,0.06,0.0467,0.3081,0.1077,0.0173,0.0058,0.0016,0.1036,0.0301,0.0144,0.0261,0.2169
806.0,0.0197,0.0448,0.06,0.046,0.3117,0.1022,0.0168,0.0056,0.0015,0.1005,0.0303,0.0134,0.0274,0.2201
806.2,0.0193,0.0502,0.0592,0.0443,0.3188,0.0937,0.0159,0.0058,0.0014,0.1006,0.032,0.0126,0.0284,0.2178
806.4,0.0186,0.0563,0.0567,0.0423,0.3209,0.0859,0.0154,0.0062,0.0014,0.104,0.035,0.0119,0.0294,0.216
806.6,0.017,0.0584,0.0521,0.041,0.328,0.0813,0.0144,0.0065,0.0014,0.1057,0.038,0.0108,0.0315,0.2141
806.8,0.0168,0.0507,0.0493,0.0401,0.3321,0.0793,0.013,0.0064,0.0015,0.1054,0.0354,0.0106,0.0317,0.2278
807.0,0.0168,0.0431,0.0465,0.0389,0.3347,0.0763,0.0112,0.0063,0.0016,0.1044,0.0341,0.0107,0.0319,0.2436
807.2,0.0156,0.0366,0.0463,0.0361,0.3216,0.0743,0.0102,0.0063,0.0016,0.1118,0.0323,0.0103,0.035,0.262
807.4,0.0148,0.0324,0.0459,0.0339,0.3082,0.0716,0.0095,0.0066,0.0017,0.1173,0.0318,0.0099,0.0365,0.2798
