time,gt,no action,open drawer,pick up bowl,put cereal box,open fridge,pick up milk bottle,close fridge,open milk bottle,pour milk into bowl with cereals,still pouring milk,pour milk,put lid on milk bottle,turn on tap,put milk in fridge,pick up ham,pick up salads,put down salad and ham,pick up plate,put down plate,open salad packaging,pour salad into bowl,still pouring salad into bowl,rinse bowl,close salad packaging,pick up clip,clip salad packaging,put salad in fridge,open cupboard,pick up bread,close cupboard,put down bread,turn off tap,pick up sauce,open sauce,pour sauce over salad,close sauce,pick up tissue,wipe sauce with tissue,put down sauce,put tissue in bin,open dishwasher,put down bowl,pick up fork,close drawer,close dishwasher,put fork,pick up cereal bowl,pick up salad bowl,put down bowls,put down fork,pick up breads,pick up cereal box,move chair,sit on chair,take slice of bread from bread packaging,put bread in bowl,take ham from ham packaging,put ham between bread slices,put sandwich in bowl,put ham in fridge,open cereal box,pour cereals into bowl,close cereal box
62.5625,pour milk into bowl with cereals,0.0034,0.0002,0.0538,0.0133,0.0008,0.0131,0.001,0.0144,0.0818,0.0049,0.1519,0.0474,0.0004,0.0039,0.0058,0.0006,0.0098,0.0077,0.0053,0.0032,0.0042,0.0093,0.0021,0.0033,0.0006,0.0022,0.0004,0.0013,0.0131,0.0012,0.0065,0.0006,0.0033,0.0036,0.0038,0.0032,0.0011,0.0221,0.0036,0.0021,0.0017,0.0736,0.0005,0.0003,0.0021,0.0009,0.1752,0.0024,0.0046,0.0004,0.0017,0.0144,0.0001,0.0011,0.0084,0.0515,0.0103,0.0138,0.0098,0.0022,0.035,0.0591,0.0209
62.6459,pour milk into bowl with cereals,0.0036,0.0002,0.056,0.0127,0.0007,0.0139,0.001,0.0161,0.0794,0.0047,0.1507,0.0485,0.0004,0.0037,0.0055,0.0006,0.0088,0.0075,0.0049,0.0032,0.0041,0.0094,0.002,0.0034,0.0007,0.0024,0.0004,0.0012,0.0126,0.0011,0.0068,0.0006,0.0033,0.0036,0.0039,0.0033,0.001,0.0211,0.0036,0.0019,0.0018,0.0751,0.0006,0.0003,0.0023,0.001,0.1703,0.0022,0.0045,0.0004,0.0017,0.0141,0.0001,0.001,0.0091,0.0557,0.01,0.0146,0.011,0.0021,0.0372,0.0545,0.022
62.7293,pour milk into bowl with cereals,0.0039,0.0002,0.0576,0.0122,0.0007,0.0146,0.0009,0.0173,0.08,0.0049,0.1517,0.0491,0.0004,0.0035,0.0052,0.0006,0.0077,0.0076,0.0049,0.0031,0.0039,0.0089,0.002,0.0032,0.0007,0.0023,0.0003,0.0012,0.0125,0.0012,0.0069,0.0006,0.0033,0.0033,0.0033,0.0031,0.0008,0.0178,0.0035,0.0017,0.0018,0.077,0.0006,0.0003,0.0023,0.0009,0.1674,0.0019,0.0051,0.0004,0.0017,0.0139,0.0001,0.0011,0.0097,0.0631,0.0093,0.014,0.0112,0.0019,0.0368,0.0506,0.0223
62.8128,pour milk into bowl with cereals,0.0042,0.0002,0.0567,0.0129,0.0007,0.0151,0.0009,0.0176,0.0795,0.0048,0.1501,0.0473,0.0004,0.0034,0.005,0.0006,0.0071,0.0078,0.0053,0.0029,0.0037,0.0088,0.002,0.0031,0.0007,0.0023,0.0003,0.0012,0.0122,0.0012,0.0072,0.0006,0.0032,0.0031,0.0034,0.0029,0.0006,0.0164,0.0036,0.0017,0.0018,0.0781,0.0006,0.0003,0.0024,0.001,0.1668,0.0017,0.0049,0.0004,0.0017,0.0142,0.0001,0.0011,0.0096,0.0638,0.0092,0.0147,0.0122,0.0019,0.0389,0.0502,0.0238
62.8962,pour milk into bowl with cereals,0.0045,0.0002,0.0535,0.0126,0.0006,0.0144,0.0009,0.0177,0.078,0.0047,0.16,0.0464,0.0004,0.0033,0.0051,0.0006,0.0069,0.0077,0.0057,0.0026,0.0037,0.0087,0.002,0.0028,0.0007,0.0022,0.0003,0.0011,0.0112,0.0011,0.0072,0.0006,0.0032,0.0029,0.0032,0.0028,0.0005,0.0147,0.0036,0.0016,0.0017,0.0772,0.0006,0.0002,0.0022,0.001,0.1676,0.0016,0.0049,0.0004,0.0017,0.0141,0.0001,0.0011,0.0094,0.0643,0.0094,0.0153,0.0131,0.0018,0.0386,0.0502,0.0236
62.9796,pour milk into bowl with cereals,0.0048,0.0002,0.0549,0.0137,0.0006,0.0133,0.0008,0.0168,0.0771,0.0048,0.1562,0.043,0.0004,0.003,0.0046,0.0006,0.006,0.0081,0.006,0.0022,0.0036,0.0085,0.0022,0.0024,0.0007,0.0021,0.0003,0.0012,0.0103,0.0012,0.0071,0.0006,0.003,0.0024,0.0028,0.0024,0.0005,0.0136,0.0034,0.0017,0.0018,0.0832,0.0005,0.0002,0.0023,0.0009,0.1646,0.0015,0.0057,0.0004,0.0017,0.0138,0.0001,0.001,0.0096,0.07,0.0083,0.0141,0.013,0.0016,0.0403,0.0531,0.0254
63.063,no action,0.0043,0.0002,0.0572,0.014,0.0005,0.0135,0.0007,0.0179,0.0784,0.0048,0.1573,0.042,0.0003,0.0028,0.0038,0.0006,0.0048,0.0087,0.0065,0.0019,0.0032,0.0078,0.0023,0.0021,0.0007,0.0018,0.0003,0.0012,0.0095,0.0012,0.0066,0.0006,0.0028,0.0021,0.0023,0.0021,0.0004,0.0132,0.0031,0.0018,0.0018,0.0878,0.0005,0.0002,0.0023,0.0009,0.1612,0.0013,0.0063,0.0004,0.0016,0.013,0.0001,0.0009,0.0089,0.0749,0.0068,0.0117,0.0114,0.0013,0.0405,0.0544,0.0262
63.1464,no action,0.0041,0.0002,0.059,0.0145,0.0005,0.0135,0.0007,0.018,0.0809,0.005,0.1494,0.0415,0.0003,0.0028,0.0033,0.0006,0.0042,0.0084,0.0062,0.0017,0.0031,0.0078,0.0022,0.002,0.0007,0.0017,0.0003,0.0013,0.0084,0.0013,0.0059,0.0006,0.0027,0.0018,0.0022,0.0019,0.0004,0.0136,0.003,0.0019,0.0019,0.0908,0.0005,0.0002,0.0023,0.0008,0.1635,0.0012,0.007,0.0003,0.0016,0.0134,0.0001,0.0009,0.009,0.0781,0.0062,0.0101,0.0099,0.0012,0.0415,0.055,0.0273
63.2298,no action,0.0042,0.0002,0.0574,0.0152,0.0005,0.0141,0.0007,0.0187,0.0833,0.0054,0.1469,0.0407,0.0003,0.0028,0.0029,0.0006,0.0039,0.0078,0.0057,0.0018,0.003,0.0081,0.0021,0.0021,0.0007,0.0018,0.0003,0.0014,0.0074,0.0014,0.0053,0.0006,0.0027,0.0017,0.0021,0.0018,0.0004,0.0153,0.003,0.0019,0.002,0.0893,0.0005,0.0002,0.0024,0.0008,0.1622,0.0011,0.0079,0.0003,0.0016,0.0137,0.0001,0.0009,0.0093,0.0782,0.0058,0.009,0.0084,0.0011,0.0441,0.0557,0.0291
63.3133,no action,0.0043,0.0002,0.0582,0.0157,0.0006,0.014,0.0008,0.0189,0.0859,0.0056,0.1434,0.0392,0.0003,0.003,0.0028,0.0006,0.0039,0.0074,0.0054,0.0018,0.0029,0.0075,0.0021,0.0022,0.0008,0.002,0.0003,0.0015,0.0073,0.0015,0.0054,0.0006,0.0026,0.0016,0.0022,0.0017,0.0004,0.017,0.003,0.0021,0.0021,0.0909,0.0005,0.0002,0.0025,0.0007,0.1576,0.001,0.0085,0.0003,0.0016,0.0141,0.0001,0.0009,0.0104,0.0758,0.0059,0.0093,0.0078,0.0011,0.0461,0.0554,0.0305
63.3967,no action,0.0045,0.0002,0.0593,0.0165,0.0006,0.0138,0.0008,0.0181,0.0871,0.0056,0.1356,0.0384,0.0003,0.0031,0.0028,0.0006,0.0039,0.0071,0.0052,0.0019,0.0029,0.0077,0.0021,0.0022,0.0008,0.0021,0.0003,0.0016,0.0069,0.0015,0.0052,0.0005,0.0026,0.0016,0.0022,0.0016,0.0004,0.0186,0.0029,0.0021,0.0021,0.0916,0.0005,0.0002,0.0024,0.0007,0.1588,0.001,0.0089,0.0003,0.0016,0.0148,0.0,0.0009,0.0104,0.0722,0.006,0.0091,0.0076,0.0012,0.0479,0.0589,0.0314
63.4801,no action,0.0046,0.0002,0.0591,0.0166,0.0006,0.0143,0.0008,0.0186,0.0877,0.0056,0.1384,0.0396,0.0004,0.0032,0.0025,0.0006,0.0038,0.007,0.0052,0.0018,0.0027,0.0073,0.0023,0.0021,0.0008,0.002,0.0003,0.0017,0.0066,0.0016,0.005,0.0006,0.0024,0.0013,0.0022,0.0013,0.0004,0.0183,0.0027,0.0021,0.0022,0.0934,0.0004,0.0003,0.0025,0.0007,0.1568,0.0009,0.0101,0.0003,0.0017,0.0148,0.0,0.0009,0.0104,0.0705,0.0056,0.0084,0.0069,0.0012,0.0471,0.0592,0.031
63.5635,no action,0.0047,0.0002,0.0576,0.0174,0.0006,0.0138,0.0009,0.018,0.0937,0.0056,0.1347,0.038,0.0004,0.0035,0.0024,0.0006,0.0036,0.0064,0.0048,0.0018,0.0026,0.007,0.0022,0.0021,0.0007,0.002,0.0004,0.0016,0.0061,0.0015,0.0047,0.0006,0.0022,0.0012,0.0021,0.0012,0.0004,0.0197,0.0025,0.002,0.0023,0.0907,0.0004,0.0002,0.0025,0.0006,0.1595,0.0009,0.0102,0.0003,0.0016,0.0153,0.0,0.0008,0.0108,0.067,0.0056,0.008,0.0066,0.0012,0.0511,0.0606,0.0321
63.6469,no action,0.0048,0.0002,0.0569,0.0172,0.0006,0.0133,0.0009,0.0172,0.0995,0.0058,0.1331,0.0383,0.0004,0.0037,0.0022,0.0006,0.0033,0.0058,0.0042,0.0017,0.0024,0.0068,0.0022,0.002,0.0007,0.002,0.0003,0.0016,0.0059,0.0015,0.0044,0.0006,0.002,0.0011,0.002,0.0011,0.0004,0.0205,0.0023,0.002,0.0024,0.0878,0.0004,0.0003,0.0026,0.0006,0.1598,0.0008,0.0105,0.0003,0.0015,0.0147,0.0,0.0008,0.0112,0.0688,0.0055,0.0078,0.0068,0.0012,0.0523,0.0605,0.0318
63.7303,no action,0.0047,0.0002,0.0584,0.0175,0.0007,0.0132,0.0009,0.0163,0.1034,0.0057,0.121,0.0379,0.0004,0.0039,0.0022,0.0006,0.0031,0.0053,0.0037,0.0017,0.0022,0.0064,0.0022,0.0019,0.0007,0.002,0.0004,0.0016,0.0059,0.0015,0.0044,0.0006,0.002,0.0011,0.002,0.0011,0.0004,0.0213,0.0022,0.002,0.0028,0.087,0.0004,0.0003,0.0028,0.0005,0.1617,0.0008,0.0104,0.0003,0.0015,0.0148,0.0,0.0007,0.0118,0.0727,0.0053,0.0078,0.0067,0.0013,0.0541,0.0618,0.0319
63.8137,no action,0.0047,0.0002,0.0603,0.0174,0.0007,0.0133,0.001,0.0161,0.105,0.0056,0.1204,0.0393,0.0004,0.004,0.0022,0.0006,0.0029,0.0051,0.0035,0.0016,0.0021,0.0061,0.0022,0.0018,0.0006,0.0019,0.0004,0.0016,0.006,0.0015,0.0043,0.0006,0.002,0.0012,0.002,0.0012,0.0004,0.0215,0.0022,0.0019,0.0029,0.0865,0.0004,0.0003,0.0028,0.0006,0.1642,0.0008,0.0103,0.0003,0.0014,0.0148,0.0,0.0007,0.0115,0.0719,0.0054,0.0079,0.0066,0.0014,0.0537,0.059,0.0312
63.8972,no action,0.0044,0.0002,0.059,0.0169,0.0008,0.013,0.001,0.0161,0.1093,0.0056,0.1214,0.0381,0.0004,0.0043,0.0024,0.0006,0.003,0.0044,0.0031,0.0017,0.0019,0.0055,0.002,0.0018,0.0006,0.002,0.0004,0.0015,0.0058,0.0014,0.0042,0.0006,0.0018,0.0012,0.0018,0.0011,0.0004,0.0238,0.002,0.0018,0.0029,0.0861,0.0004,0.0003,0.0027,0.0005,0.1648,0.0007,0.0099,0.0003,0.0014,0.0146,0.0,0.0007,0.0111,0.0693,0.0061,0.0082,0.0065,0.0016,0.0552,0.0584,0.0309
63.9806,no action,0.0043,0.0002,0.0603,0.0166,0.0008,0.0129,0.0011,0.0159,0.1107,0.0054,0.1202,0.0385,0.0004,0.0045,0.0027,0.0006,0.0029,0.0042,0.0029,0.0017,0.0016,0.0047,0.0018,0.0018,0.0006,0.002,0.0004,0.0015,0.0059,0.0013,0.0042,0.0006,0.0018,0.0012,0.0017,0.0011,0.0005,0.0267,0.002,0.0019,0.0029,0.0888,0.0004,0.0003,0.0026,0.0005,0.1624,0.0006,0.0101,0.0003,0.0014,0.0141,0.0,0.0007,0.0113,0.0674,0.0068,0.0087,0.0068,0.0018,0.0557,0.0553,0.0308
64.064,no action,0.0043,0.0002,0.0643,0.0159,0.0008,0.0128,0.0011,0.0156,0.114,0.0052,0.1163,0.0392,0.0004,0.0045,0.003,0.0006,0.0028,0.0041,0.0027,0.0017,0.0014,0.0042,0.0018,0.0018,0.0007,0.002,0.0004,0.0014,0.0062,0.0013,0.0044,0.0006,0.0018,0.0012,0.0016,0.0012,0.0006,0.0296,0.002,0.0021,0.0031,0.092,0.0004,0.0003,0.0027,0.0005,0.1579,0.0006,0.0103,0.0003,0.0015,0.0137,0.0,0.0007,0.0118,0.066,0.0075,0.0097,0.0071,0.002,0.0546,0.0515,0.03
64.1474,no action,0.004,0.0002,0.0648,0.0157,0.0008,0.013,0.001,0.0151,0.1176,0.0053,0.1138,0.0408,0.0004,0.0041,0.0032,0.0006,0.0026,0.0038,0.0024,0.0016,0.0013,0.0038,0.0017,0.0016,0.0007,0.0019,0.0004,0.0013,0.006,0.0012,0.0042,0.0006,0.0017,0.0012,0.0015,0.0012,0.0006,0.0319,0.0019,0.0021,0.0032,0.0932,0.0004,0.0003,0.0027,0.0005,0.1577,0.0005,0.0096,0.0003,0.0015,0.0134,0.0,0.0007,0.0114,0.0644,0.0079,0.01,0.0072,0.0019,0.0556,0.0504,0.0294
64.2308,no action,0.0037,0.0002,0.0636,0.0151,0.0007,0.0138,0.001,0.0151,0.1247,0.0055,0.1123,0.043,0.0004,0.0037,0.0033,0.0007,0.0024,0.0035,0.0021,0.0015,0.0012,0.0034,0.0016,0.0015,0.0006,0.0018,0.0003,0.0011,0.0058,0.0011,0.0041,0.0006,0.0015,0.0013,0.0015,0.0012,0.0007,0.0344,0.0018,0.0022,0.0034,0.0918,0.0004,0.0003,0.0029,0.0005,0.1561,0.0005,0.0088,0.0003,0.0015,0.0129,0.0,0.0007,0.012,0.0642,0.008,0.0106,0.0073,0.0018,0.0545,0.0486,0.0285
64.3143,no action,0.0035,0.0002,0.0628,0.0148,0.0007,0.0138,0.0009,0.0143,0.1303,0.0057,0.1035,0.0436,0.0004,0.0035,0.0035,0.0006,0.0022,0.0031,0.0017,0.0015,0.0011,0.0029,0.0014,0.0015,0.0006,0.0017,0.0003,0.001,0.0058,0.0009,0.0041,0.0006,0.0015,0.0013,0.0015,0.0013,0.0007,0.0386,0.0016,0.0022,0.0036,0.0886,0.0004,0.0003,0.0029,0.0004,0.1599,0.0004,0.0076,0.0003,0.0016,0.0128,0.0,0.0007,0.0127,0.0652,0.0086,0.0113,0.0072,0.0018,0.056,0.0478,0.0284
64.3977,no action,0.0032,0.0002,0.0636,0.0143,0.0007,0.0149,0.0009,0.015,0.1254,0.0057,0.1002,0.0482,0.0004,0.0033,0.0039,0.0007,0.0022,0.003,0.0017,0.0014,0.001,0.0026,0.0014,0.0014,0.0007,0.0017,0.0003,0.0009,0.0061,0.0009,0.0043,0.0006,0.0014,0.0014,0.0016,0.0014,0.0008,0.0404,0.0016,0.0025,0.0037,0.0899,0.0004,0.0003,0.003,0.0004,0.1609,0.0004,0.0069,0.0003,0.0017,0.0128,0.0,0.0007,0.013,0.0666,0.0091,0.0124,0.0073,0.0018,0.0544,0.0445,0.0277
64.4811,no action,0.0031,0.0002,0.0611,0.0143,0.0007,0.0166,0.0009,0.0158,0.1214,0.0059,0.0949,0.0536,0.0004,0.0032,0.0042,0.0007,0.0022,0.003,0.0016,0.0014,0.001,0.0025,0.0014,0.0014,0.0007,0.0016,0.0003,0.0009,0.0061,0.0009,0.0043,0.0006,0.0014,0.0014,0.0017,0.0014,0.0008,0.0408,0.0016,0.0026,0.0036,0.0869,0.0005,0.0003,0.003,0.0004,0.1679,0.0004,0.0065,0.0003,0.0018,0.0133,0.0,0.0007,0.0132,0.0676,0.0098,0.0131,0.0077,0.0019,0.0535,0.0416,0.0277
64.5645,no action,0.0029,0.0002,0.0553,0.0141,0.0006,0.0181,0.0008,0.0174,0.1221,0.0057,0.0948,0.0605,0.0004,0.003,0.0042,0.0006,0.0021,0.0028,0.0015,0.0014,0.0009,0.0023,0.0013,0.0014,0.0006,0.0016,0.0003,0.0008,0.0062,0.0008,0.0044,0.0006,0.0013,0.0014,0.0018,0.0014,0.0008,0.042,0.0015,0.0025,0.0032,0.0817,0.0004,0.0003,0.0028,0.0004,0.1725,0.0003,0.0061,0.0002,0.0018,0.0135,0.0,0.0007,0.0137,0.0663,0.01,0.0135,0.0074,0.0018,0.0539,0.0392,0.0282
64.6479,no action,0.0028,0.0002,0.0501,0.0141,0.0006,0.0192,0.0008,0.0185,0.128,0.0058,0.0946,0.061,0.0003,0.0028,0.0043,0.0006,0.0022,0.0026,0.0014,0.0013,0.0008,0.0021,0.0011,0.0014,0.0006,0.0015,0.0002,0.0008,0.0062,0.0008,0.0044,0.0005,0.0011,0.0014,0.0018,0.0013,0.0008,0.0421,0.0013,0.0024,0.0029,0.0766,0.0004,0.0002,0.0026,0.0004,0.1784,0.0003,0.0057,0.0002,0.0019,0.0141,0.0,0.0007,0.0139,0.0623,0.0103,0.014,0.0073,0.0017,0.0549,0.038,0.0291
64.7313,no action,0.0028,0.0002,0.0475,0.0145,0.0005,0.02,0.0007,0.019,0.1242,0.0057,0.0925,0.0659,0.0003,0.0027,0.0042,0.0006,0.0022,0.0025,0.0013,0.0014,0.0008,0.0021,0.0011,0.0014,0.0007,0.0016,0.0002,0.0008,0.0066,0.0008,0.0047,0.0005,0.0012,0.0013,0.002,0.0013,0.0008,0.041,0.0014,0.0024,0.0028,0.0725,0.0004,0.0002,0.0027,0.0004,0.1845,0.0003,0.0056,0.0002,0.0019,0.0151,0.0,0.0007,0.015,0.0616,0.0104,0.0146,0.0074,0.0016,0.055,0.036,0.0299
64.8148,no action,0.0027,0.0002,0.0432,0.0143,0.0005,0.0206,0.0007,0.0204,0.1217,0.0061,0.092,0.0699,0.0003,0.0027,0.004,0.0005,0.0022,0.0024,0.0012,0.0014,0.0008,0.0021,0.001,0.0014,0.0006,0.0016,0.0002,0.0007,0.0067,0.0007,0.0047,0.0005,0.0011,0.0014,0.002,0.0013,0.0007,0.0408,0.0013,0.0022,0.0028,0.0657,0.0004,0.0003,0.0027,0.0004,0.1902,0.0003,0.005,0.0002,0.0018,0.0158,0.0,0.0007,0.0157,0.0647,0.0105,0.0149,0.0072,0.0015,0.0557,0.035,0.0298
64.8982,no action,0.0025,0.0002,0.0388,0.0146,0.0005,0.0214,0.0007,0.0218,0.1225,0.0062,0.0924,0.0729,0.0003,0.0026,0.0039,0.0005,0.0023,0.0022,0.0012,0.0013,0.0007,0.0021,0.0009,0.0012,0.0006,0.0015,0.0002,0.0007,0.0067,0.0007,0.0046,0.0004,0.001,0.0013,0.0019,0.0012,0.0007,0.0358,0.0011,0.002,0.0028,0.0587,0.0004,0.0002,0.0027,0.0004,0.2034,0.0003,0.0044,0.0002,0.0017,0.0168,0.0,0.0007,0.0151,0.0625,0.0104,0.0147,0.007,0.0015,0.0566,0.0357,0.0302
64.9816,no action,0.0024,0.0002,0.0358,0.0146,0.0005,0.0215,0.0007,0.0226,0.1218,0.0059,0.0916,0.0753,0.0002,0.0026,0.0037,0.0004,0.0024,0.0021,0.0011,0.0013,0.0007,0.002,0.0009,0.0013,0.0005,0.0015,0.0002,0.0007,0.0069,0.0007,0.0048,0.0004,0.0009,0.0013,0.002,0.0011,0.0006,0.0339,0.001,0.0019,0.0027,0.0533,0.0004,0.0003,0.0026,0.0004,0.2125,0.0003,0.0041,0.0002,0.0016,0.0176,0.0,0.0007,0.0155,0.0619,0.0102,0.0144,0.0072,0.0014,0.0565,0.0356,0.0307
65.065,no action,0.0023,0.0002,0.0315,0.0147,0.0005,0.0221,0.0007,0.0241,0.1163,0.0058,0.0936,0.078,0.0002,0.0028,0.0036,0.0004,0.0025,0.002,0.0011,0.0013,0.0007,0.002,0.0008,0.0013,0.0005,0.0016,0.0002,0.0007,0.0071,0.0007,0.0049,0.0004,0.0008,0.0012,0.002,0.0011,0.0006,0.0309,0.0009,0.0019,0.0025,0.0475,0.0003,0.0002,0.0025,0.0004,0.2217,0.0002,0.0038,0.0002,0.0015,0.0184,0.0,0.0007,0.0163,0.0616,0.0103,0.0145,0.0074,0.0015,0.0578,0.0356,0.0312
65.1484,no action,0.0021,0.0002,0.0299,0.0142,0.0005,0.0226,0.0007,0.0254,0.1083,0.0056,0.0932,0.0796,0.0002,0.0031,0.0037,0.0004,0.0028,0.0019,0.0011,0.0014,0.0007,0.0021,0.0008,0.0013,0.0005,0.0017,0.0002,0.0008,0.0076,0.0007,0.0054,0.0004,0.0008,0.0012,0.0021,0.001,0.0006,0.0306,0.0009,0.0018,0.0024,0.0453,0.0003,0.0003,0.0024,0.0004,0.229,0.0003,0.0039,0.0002,0.0015,0.0189,0.0,0.0007,0.0174,0.0636,0.0105,0.0152,0.0077,0.0016,0.0556,0.0345,0.0301
65.2318,no action,0.002,0.0002,0.0294,0.0141,0.0006,0.0221,0.0008,0.0248,0.1105,0.0058,0.0937,0.0744,0.0002,0.0034,0.0036,0.0004,0.003,0.0019,0.0011,0.0015,0.0007,0.0024,0.0007,0.0014,0.0005,0.0018,0.0002,0.0008,0.0075,0.0008,0.0052,0.0004,0.0008,0.0012,0.0022,0.001,0.0006,0.0318,0.0009,0.0017,0.0025,0.0445,0.0003,0.0003,0.0024,0.0004,0.232,0.0003,0.0039,0.0002,0.0015,0.0189,0.0,0.0007,0.0171,0.0623,0.0099,0.0146,0.0075,0.0016,0.0558,0.0374,0.0297
65.3153,no action,0.0018,0.0002,0.0308,0.0135,0.0006,0.022,0.0008,0.0241,0.1155,0.006,0.0911,0.0732,0.0002,0.0034,0.0037,0.0004,0.0035,0.002,0.0012,0.0016,0.0008,0.0027,0.0007,0.0015,0.0006,0.0018,0.0002,0.0009,0.0077,0.0008,0.0053,0.0004,0.0008,0.0012,0.0023,0.001,0.0007,0.033,0.001,0.0016,0.0024,0.048,0.0003,0.0003,0.0023,0.0004,0.2325,0.0003,0.0044,0.0002,0.0016,0.0186,0.0,0.0008,0.0168,0.0587,0.0092,0.0146,0.0067,0.0015,0.0529,0.0388,0.0281
65.3987,no action,0.0018,0.0002,0.0324,0.0131,0.0006,0.0222,0.0008,0.0228,0.1177,0.0062,0.0885,0.0708,0.0002,0.0036,0.004,0.0005,0.0042,0.0022,0.0014,0.0017,0.0009,0.0031,0.0008,0.0017,0.0006,0.0019,0.0002,0.001,0.0078,0.0008,0.0055,0.0004,0.0009,0.0013,0.0026,0.001,0.0007,0.0341,0.0011,0.0017,0.0025,0.0504,0.0003,0.0003,0.0024,0.0004,0.231,0.0004,0.0049,0.0002,0.0017,0.0183,0.0,0.0008,0.0165,0.0579,0.0092,0.0147,0.0066,0.0016,0.0497,0.0408,0.0265
65.4821,no action,0.0017,0.0002,0.0326,0.0126,0.0006,0.023,0.0008,0.0225,0.1143,0.0064,0.085,0.0723,0.0002,0.0038,0.0041,0.0005,0.0045,0.0022,0.0013,0.0019,0.0009,0.0032,0.0007,0.0018,0.0006,0.002,0.0003,0.001,0.0077,0.0008,0.0055,0.0004,0.0009,0.0013,0.0029,0.001,0.0008,0.0373,0.0011,0.0018,0.0025,0.0499,0.0003,0.0003,0.0024,0.0003,0.2337,0.0004,0.0048,0.0002,0.0018,0.0181,0.0,0.0009,0.0169,0.0592,0.0092,0.0151,0.0066,0.0016,0.0481,0.0402,0.0249
65.5655,no action,0.0017,0.0002,0.0331,0.0125,0.0007,0.0237,0.0009,0.0215,0.1145,0.0063,0.0835,0.0718,0.0003,0.0038,0.0044,0.0005,0.0046,0.0023,0.0014,0.002,0.0009,0.0033,0.0008,0.0019,0.0006,0.002,0.0003,0.001,0.0078,0.0009,0.0056,0.0004,0.001,0.0014,0.0032,0.001,0.0008,0.0372,0.0012,0.0019,0.0024,0.0505,0.0003,0.0003,0.0024,0.0004,0.2371,0.0004,0.0048,0.0002,0.002,0.0182,0.0,0.0009,0.0168,0.0579,0.0093,0.016,0.0067,0.0016,0.0469,0.0383,0.0243
65.6489,no action,0.0017,0.0002,0.036,0.0129,0.0006,0.023,0.0008,0.0201,0.1183,0.0058,0.0876,0.0676,0.0003,0.0036,0.0044,0.0006,0.0048,0.0027,0.0016,0.0021,0.001,0.0034,0.0008,0.002,0.0006,0.002,0.0003,0.0011,0.0077,0.0009,0.0055,0.0004,0.0011,0.0014,0.0032,0.0011,0.0008,0.0342,0.0013,0.0019,0.0025,0.0545,0.0003,0.0003,0.0024,0.0004,0.2381,0.0004,0.0053,0.0002,0.002,0.0181,0.0001,0.0009,0.0156,0.0537,0.0081,0.0144,0.0062,0.0014,0.0465,0.0391,0.0242
65.7323,no action,0.0017,0.0002,0.0378,0.0129,0.0007,0.0226,0.0009,0.0187,0.1177,0.0057,0.0922,0.0639,0.0003,0.0037,0.0041,0.0006,0.005,0.0029,0.0018,0.0024,0.0011,0.0037,0.0009,0.0024,0.0007,0.0021,0.0003,0.0012,0.0076,0.001,0.0053,0.0005,0.0013,0.0014,0.0033,0.0011,0.0008,0.0358,0.0015,0.002,0.0025,0.0571,0.0003,0.0003,0.0025,0.0004,0.2351,0.0004,0.0057,0.0002,0.0021,0.0182,0.0001,0.0011,0.0152,0.0529,0.0074,0.0133,0.0059,0.0014,0.0461,0.0381,0.0241
65.8157,no action,0.0017,0.0002,0.0429,0.0127,0.0007,0.0224,0.0009,0.0176,0.1175,0.0058,0.0925,0.0592,0.0003,0.0038,0.0044,0.0007,0.0052,0.0035,0.0021,0.0026,0.0012,0.0042,0.0009,0.0025,0.0007,0.0021,0.0003,0.0014,0.0076,0.0012,0.0051,0.0005,0.0015,0.0015,0.0033,0.0012,0.0008,0.0361,0.0018,0.0021,0.0026,0.0627,0.0004,0.0003,0.0027,0.0004,0.2319,0.0005,0.0062,0.0002,0.0023,0.0182,0.0001,0.0012,0.0144,0.0529,0.0071,0.0129,0.0055,0.0014,0.0433,0.0369,0.023
65.8992,no action,0.0018,0.0002,0.049,0.0127,0.0007,0.0218,0.0009,0.0166,0.1211,0.0056,0.0928,0.0553,0.0004,0.0038,0.0044,0.0008,0.0054,0.0042,0.0025,0.0028,0.0013,0.0046,0.001,0.0027,0.0008,0.002,0.0003,0.0016,0.0079,0.0013,0.0051,0.0005,0.0018,0.0017,0.0032,0.0013,0.0009,0.0366,0.0021,0.0022,0.0028,0.0695,0.0004,0.0003,0.0028,0.0004,0.2248,0.0006,0.0068,0.0003,0.0024,0.0179,0.0001,0.0014,0.0132,0.0498,0.0064,0.0122,0.005,0.0013,0.0415,0.0362,0.0224
65.9826,no action,0.0018,0.0002,0.0498,0.0131,0.0007,0.0215,0.0009,0.0157,0.1322,0.0054,0.0964,0.0525,0.0004,0.0038,0.0043,0.0008,0.0057,0.0046,0.0027,0.0029,0.0014,0.005,0.001,0.0029,0.0008,0.002,0.0003,0.0016,0.0075,0.0013,0.0048,0.0005,0.0019,0.0016,0.0031,0.0013,0.0009,0.0334,0.0022,0.0022,0.0027,0.0702,0.0004,0.0003,0.0028,0.0004,0.2217,0.0007,0.007,0.0003,0.0024,0.0178,0.0001,0.0015,0.0118,0.0436,0.006,0.0114,0.0048,0.0012,0.041,0.0384,0.0223
