time,no action,take cup,put down cup,fold tablecloth,pull down tablecloth,take washing up liquid,pour washing up liquid into cup,open tap,wash cup,rinse spoon,rinse cup,turn tap,pull down cup,take cereal bag,rinse sink,rinse hands,close tap,dry hands,take bottle,open bottle,take glass,pour water,drink water,put down bottle,fold cereal bag,put down glass,take container,put cereal bag into cereal box,close cereal box,open cupboard,put down cereal box,close cupboard,take tablecloth
85.5021,0.0015,0.0181,0.0083,0.02,0.0352,0.0019,0.002,0.0,0.0002,0.0001,0.0004,0.0,0.0046,0.0745,0.0002,0.0002,0.0,0.0014,0.0419,0.0314,0.3599,0.0067,0.1558,0.014,0.0507,0.0239,0.0186,0.0409,0.0277,0.0053,0.033,0.0081,0.0136
85.5855,0.0017,0.0181,0.008,0.0237,0.041,0.0019,0.0019,0.0,0.0002,0.0001,0.0004,0.0,0.0046,0.0798,0.0002,0.0002,0.0,0.0015,0.0425,0.0308,0.3363,0.0078,0.1541,0.0147,0.0549,0.0239,0.019,0.04,0.0289,0.006,0.0325,0.0093,0.016
85.6689,0.0022,0.0177,0.0082,0.0277,0.0499,0.0022,0.0019,0.0,0.0002,0.0001,0.0004,0.0001,0.0049,0.0805,0.0002,0.0003,0.0,0.0016,0.04,0.0279,0.3078,0.0088,0.1555,0.0145,0.0558,0.0222,0.0217,0.0434,0.0317,0.0078,0.0346,0.0122,0.0182
85.7523,0.0024,0.018,0.0094,0.0288,0.0533,0.0026,0.0021,0.0,0.0002,0.0001,0.0004,0.0001,0.0052,0.0869,0.0002,0.0003,0.0001,0.0017,0.0374,0.0253,0.2811,0.0092,0.1566,0.0147,0.0591,0.0209,0.0211,0.0475,0.0351,0.0094,0.0375,0.0148,0.0183
85.8358,0.0027,0.0162,0.0096,0.0349,0.0651,0.0028,0.0021,0.0,0.0002,0.0001,0.0004,0.0001,0.0054,0.0867,0.0002,0.0004,0.0001,0.0019,0.0358,0.0244,0.2424,0.0103,0.1652,0.0152,0.0636,0.0197,0.0221,0.0479,0.0372,0.0113,0.0376,0.0178,0.021
85.9192,0.0026,0.0152,0.0103,0.0361,0.0682,0.0032,0.0022,0.0,0.0002,0.0001,0.0003,0.0001,0.006,0.0829,0.0003,0.0003,0.0001,0.0019,0.0345,0.0235,0.2388,0.0104,0.1709,0.0161,0.0629,0.0203,0.0233,0.0462,0.0358,0.0117,0.0347,0.019,0.0219
86.0026,0.0027,0.0144,0.0104,0.0406,0.0715,0.0034,0.0023,0.0,0.0001,0.0001,0.0003,0.0001,0.0063,0.0768,0.0003,0.0003,0.0001,0.0017,0.0368,0.0241,0.2414,0.011,0.1725,0.018,0.0575,0.0214,0.0239,0.0418,0.0317,0.0126,0.0303,0.0209,0.0245
86.086,0.0026,0.0136,0.0104,0.0388,0.0705,0.0035,0.0022,0.0001,0.0001,0.0001,0.0003,0.0001,0.0063,0.0624,0.0003,0.0003,0.0001,0.0015,0.0404,0.0235,0.2569,0.0127,0.1939,0.0185,0.0456,0.0234,0.0247,0.0346,0.0258,0.014,0.0254,0.0236,0.024
86.1694,0.0026,0.0132,0.0105,0.0402,0.0721,0.0037,0.0022,0.0,0.0001,0.0001,0.0002,0.0001,0.007,0.0595,0.0002,0.0003,0.0001,0.0014,0.0449,0.0226,0.2509,0.0122,0.2029,0.0191,0.0418,0.0238,0.0259,0.0323,0.0237,0.0139,0.0238,0.0238,0.0249
86.2528,0.0027,0.0121,0.0107,0.043,0.0752,0.0036,0.0024,0.0,0.0001,0.0001,0.0002,0.0001,0.0075,0.0632,0.0002,0.0003,0.0001,0.0015,0.0421,0.0214,0.2256,0.0117,0.2081,0.0194,0.0447,0.0238,0.0268,0.0375,0.0263,0.0122,0.0286,0.0218,0.0271
86.3363,0.0028,0.0114,0.0111,0.0455,0.0812,0.0035,0.0024,0.0,0.0001,0.0,0.0002,0.0001,0.008,0.0633,0.0002,0.0002,0.0001,0.0015,0.0416,0.0212,0.2072,0.0119,0.2215,0.0197,0.0446,0.0226,0.0268,0.0365,0.026,0.0108,0.0293,0.0196,0.0292
86.4197,0.0031,0.0116,0.0123,0.0407,0.0745,0.004,0.0028,0.0,0.0001,0.0,0.0002,0.0001,0.0083,0.0571,0.0002,0.0002,0.0001,0.0014,0.0477,0.0234,0.212,0.0127,0.2324,0.0236,0.0389,0.0249,0.0283,0.034,0.0221,0.0099,0.0277,0.0179,0.0278
86.5031,0.0027,0.0118,0.0131,0.0355,0.0589,0.0039,0.0029,0.0,0.0001,0.0001,0.0002,0.0001,0.0083,0.0509,0.0001,0.0002,0.0001,0.0012,0.0534,0.0268,0.2286,0.0143,0.2464,0.0285,0.0344,0.0286,0.0261,0.0303,0.0192,0.0082,0.0256,0.0149,0.0248
86.5865,0.0028,0.012,0.0119,0.0344,0.0508,0.0036,0.0028,0.0,0.0001,0.0001,0.0002,0.0001,0.0079,0.0499,0.0001,0.0001,0.0001,0.0011,0.0585,0.0285,0.2429,0.016,0.2359,0.031,0.0335,0.0311,0.026,0.0299,0.0183,0.0071,0.0257,0.0129,0.0249
86.6699,0.0026,0.0129,0.0113,0.0303,0.0425,0.0034,0.0027,0.0,0.0001,0.0001,0.0002,0.0001,0.0079,0.0486,0.0001,0.0001,0.0001,0.001,0.0657,0.0299,0.2773,0.0172,0.2122,0.0334,0.0294,0.034,0.0265,0.0281,0.017,0.0065,0.0241,0.0118,0.0229
86.7533,0.0024,0.013,0.0105,0.0294,0.0374,0.0031,0.0024,0.0,0.0001,0.0001,0.0002,0.0001,0.0071,0.0451,0.0001,0.0001,0.0001,0.001,0.0704,0.0331,0.2843,0.0197,0.2106,0.0356,0.0271,0.0371,0.0251,0.027,0.0165,0.0061,0.0233,0.0108,0.0212
86.8367,0.0022,0.0131,0.0096,0.0235,0.0303,0.0031,0.0023,0.0,0.0001,0.0001,0.0002,0.0001,0.0071,0.0443,0.0001,0.0001,0.0001,0.0008,0.0742,0.0341,0.3016,0.0226,0.2023,0.0356,0.0259,0.0397,0.0263,0.0275,0.0162,0.0058,0.0241,0.01,0.0169
86.9202,0.0022,0.0134,0.0095,0.0215,0.0266,0.0032,0.0023,0.0001,0.0001,0.0001,0.0002,0.0001,0.0071,0.0484,0.0001,0.0001,0.0001,0.0009,0.0777,0.038,0.3032,0.026,0.1807,0.04,0.0273,0.0436,0.0256,0.029,0.0177,0.0057,0.0247,0.0097,0.0152
87.0036,0.0021,0.0136,0.009,0.0193,0.0231,0.0032,0.0024,0.0001,0.0002,0.0001,0.0003,0.0001,0.0068,0.0501,0.0001,0.0002,0.0001,0.0009,0.0759,0.0406,0.3076,0.031,0.168,0.0417,0.0282,0.0463,0.0255,0.0305,0.0185,0.0059,0.0254,0.0097,0.0136
87.087,0.0021,0.0138,0.0081,0.0195,0.0209,0.0032,0.0021,0.0001,0.0002,0.0001,0.0003,0.0001,0.0057,0.0461,0.0001,0.0002,0.0001,0.0008,0.0788,0.0428,0.3428,0.0338,0.1449,0.0414,0.0255,0.0491,0.0257,0.0252,0.0164,0.0061,0.0208,0.0096,0.0136
87.1704,0.002,0.0139,0.0074,0.0181,0.0183,0.0031,0.002,0.0001,0.0002,0.0001,0.0003,0.0001,0.0054,0.049,0.0001,0.0002,0.0001,0.0008,0.0829,0.044,0.36,0.0346,0.1205,0.0404,0.0264,0.051,0.0273,0.0262,0.0172,0.0062,0.0205,0.0094,0.0124
87.2538,0.0017,0.0139,0.0069,0.0187,0.018,0.003,0.0018,0.0001,0.0002,0.0001,0.0003,0.0001,0.0054,0.0463,0.0002,0.0002,0.0001,0.0008,0.0822,0.0421,0.3805,0.0357,0.1112,0.0374,0.0248,0.0543,0.0266,0.0248,0.016,0.0058,0.0193,0.0088,0.0127
87.3372,0.0017,0.0139,0.0069,0.02,0.0178,0.0028,0.0018,0.0001,0.0002,0.0001,0.0004,0.0001,0.0053,0.0462,0.0002,0.0002,0.0001,0.0008,0.0776,0.0424,0.3814,0.039,0.104,0.0369,0.0249,0.0588,0.0272,0.0252,0.0163,0.0059,0.0192,0.009,0.0137
87.4207,0.0015,0.0138,0.0072,0.0204,0.0173,0.0026,0.0017,0.0001,0.0002,0.0002,0.0004,0.0001,0.0053,0.0395,0.0002,0.0003,0.0001,0.0009,0.0746,0.0414,0.3935,0.0425,0.1043,0.0362,0.0216,0.0654,0.0276,0.0221,0.0141,0.0056,0.0166,0.0087,0.0139
87.5041,0.0015,0.0137,0.0074,0.0208,0.0161,0.0024,0.0016,0.0001,0.0002,0.0001,0.0004,0.0001,0.0053,0.0375,0.0002,0.0002,0.0001,0.0009,0.071,0.043,0.3823,0.0455,0.1195,0.0358,0.0216,0.067,0.0266,0.0217,0.0136,0.0051,0.0158,0.0081,0.0145
87.5875,0.0015,0.0138,0.0074,0.0204,0.0152,0.0023,0.0016,0.0001,0.0003,0.0001,0.0005,0.0001,0.0055,0.0356,0.0002,0.0002,0.0001,0.0009,0.0701,0.0422,0.3849,0.046,0.1281,0.0347,0.0203,0.0671,0.0261,0.0201,0.0125,0.0049,0.014,0.0079,0.0151
87.6709,0.0013,0.0142,0.0079,0.0205,0.0141,0.002,0.0015,0.0001,0.0003,0.0001,0.0005,0.0001,0.0052,0.0336,0.0002,0.0002,0.0001,0.001,0.0687,0.043,0.3825,0.0469,0.1332,0.0359,0.0195,0.0716,0.0242,0.019,0.0115,0.005,0.0127,0.0081,0.0153
87.7543,0.0012,0.0146,0.0084,0.02,0.0124,0.0019,0.0014,0.0001,0.0003,0.0001,0.0005,0.0001,0.0052,0.031,0.0003,0.0002,0.0001,0.001,0.0624,0.0411,0.3943,0.0437,0.1404,0.0338,0.0188,0.0756,0.0227,0.0188,0.0111,0.0047,0.012,0.0075,0.0144
87.8377,0.0011,0.015,0.0089,0.0207,0.0121,0.0018,0.0014,0.0001,0.0003,0.0001,0.0005,0.0001,0.0051,0.0304,0.0003,0.0002,0.0001,0.001,0.0635,0.0427,0.3987,0.0399,0.1452,0.0322,0.0183,0.0717,0.0219,0.0179,0.0104,0.0044,0.0115,0.007,0.0153
87.9212,0.001,0.0146,0.0086,0.0195,0.0104,0.0018,0.0013,0.0001,0.0003,0.0001,0.0005,0.0001,0.0048,0.0289,0.0002,0.0002,0.0001,0.001,0.0607,0.0426,0.3966,0.0384,0.1633,0.0299,0.0183,0.0718,0.0218,0.0173,0.0102,0.0041,0.0109,0.0068,0.0137
88.0046,0.0009,0.0146,0.0095,0.0189,0.0095,0.0016,0.0014,0.0001,0.0003,0.0001,0.0006,0.0001,0.0047,0.0281,0.0002,0.0002,0.0001,0.001,0.0558,0.0448,0.3784,0.0397,0.1827,0.0311,0.0187,0.0747,0.0197,0.0178,0.01,0.0039,0.0108,0.0065,0.0132
88.088,0.0009,0.015,0.0099,0.0189,0.0089,0.0014,0.0014,0.0001,0.0003,0.0001,0.0006,0.0001,0.0046,0.03,0.0002,0.0002,0.0001,0.0011,0.0533,0.0461,0.3773,0.0381,0.1778,0.0312,0.0203,0.0774,0.0203,0.019,0.0112,0.0038,0.0112,0.0064,0.0128
88.1714,0.0008,0.0159,0.0105,0.0175,0.0088,0.0014,0.0015,0.0,0.0003,0.0001,0.0006,0.0001,0.0048,0.0306,0.0002,0.0002,0.0001,0.0011,0.0528,0.0453,0.3831,0.0337,0.1854,0.0281,0.0205,0.0736,0.0207,0.0188,0.0113,0.0034,0.011,0.0058,0.0122
88.2548,0.0008,0.0165,0.0115,0.0165,0.0087,0.0013,0.0015,0.0,0.0003,0.0001,0.0006,0.0001,0.005,0.0356,0.0002,0.0002,0.0001,0.0011,0.0512,0.0472,0.3572,0.0312,0.2042,0.0276,0.0237,0.069,0.02,0.0218,0.0134,0.0035,0.0123,0.0059,0.0116
88.3383,0.0008,0.0181,0.0127,0.0155,0.0089,0.0013,0.0016,0.0,0.0004,0.0001,0.0007,0.0001,0.0052,0.0367,0.0002,0.0002,0.0001,0.0011,0.0522,0.0493,0.3572,0.031,0.1955,0.0286,0.0234,0.069,0.0205,0.0227,0.0139,0.0035,0.0128,0.0059,0.0109
88.4217,0.0007,0.0197,0.0143,0.0142,0.0087,0.0012,0.0018,0.0,0.0004,0.0001,0.0008,0.0001,0.0053,0.0375,0.0002,0.0002,0.0001,0.0012,0.0513,0.0484,0.3638,0.0294,0.1852,0.0284,0.0233,0.0718,0.0214,0.0235,0.0145,0.0035,0.0133,0.0059,0.0099
88.5051,0.0008,0.0199,0.0151,0.0128,0.0077,0.0013,0.0021,0.0,0.0004,0.0001,0.0008,0.0001,0.0055,0.0368,0.0002,0.0002,0.0001,0.0013,0.0473,0.0468,0.3583,0.0304,0.2006,0.0263,0.0229,0.071,0.0221,0.0237,0.0155,0.0031,0.013,0.0052,0.0088
88.5885,0.0009,0.0208,0.0156,0.0126,0.0076,0.0013,0.0023,0.0,0.0005,0.0001,0.0009,0.0001,0.0055,0.0392,0.0002,0.0001,0.0001,0.0013,0.0467,0.0461,0.345,0.0326,0.2046,0.0257,0.0241,0.0695,0.0239,0.0254,0.0166,0.0031,0.014,0.0051,0.0088
88.6719,0.0009,0.0214,0.0167,0.0119,0.0072,0.0012,0.0024,0.0,0.0005,0.0001,0.001,0.0001,0.0056,0.0381,0.0002,0.0001,0.0001,0.0013,0.0446,0.0443,0.345,0.0339,0.207,0.0255,0.0244,0.0703,0.0237,0.0256,0.0172,0.0029,0.0136,0.0049,0.0081
88.7553,0.0009,0.0239,0.0192,0.0115,0.0075,0.0013,0.0028,0.0,0.0006,0.0001,0.0012,0.0001,0.0065,0.0367,0.0002,0.0002,0.0001,0.0014,0.0445,0.0433,0.3397,0.0369,0.2089,0.0259,0.0234,0.0701,0.0232,0.0255,0.0159,0.0029,0.0129,0.0047,0.0081
88.8388,0.001,0.024,0.0194,0.0119,0.0079,0.0014,0.003,0.0,0.0006,0.0001,0.0012,0.0001,0.0067,0.0346,0.0002,0.0002,0.0001,0.0015,0.0434,0.0405,0.3454,0.0372,0.2137,0.0248,0.0222,0.0696,0.0239,0.0231,0.0147,0.0029,0.0116,0.0048,0.0085
88.9222,0.001,0.0233,0.02,0.012,0.0081,0.0014,0.003,0.0001,0.0007,0.0001,0.0013,0.0001,0.0068,0.0306,0.0002,0.0002,0.0001,0.0015,0.0425,0.0407,0.3433,0.0403,0.2224,0.0248,0.0202,0.0702,0.0234,0.0214,0.0133,0.0029,0.0106,0.0048,0.0086
89.0056,0.0011,0.0233,0.0203,0.0119,0.0078,0.0014,0.003,0.0001,0.0008,0.0001,0.0014,0.0001,0.0072,0.0293,0.0003,0.0002,0.0001,0.0015,0.0423,0.0408,0.34,0.0426,0.2266,0.0253,0.0196,0.0693,0.0238,0.0205,0.0128,0.003,0.0101,0.005,0.0086
89.089,0.0011,0.0232,0.0203,0.0122,0.0077,0.0016,0.0032,0.0001,0.0008,0.0001,0.0014,0.0001,0.0071,0.0255,0.0003,0.0002,0.0001,0.0016,0.042,0.039,0.3496,0.0452,0.2253,0.0255,0.0172,0.0715,0.0233,0.0179,0.0111,0.003,0.0087,0.005,0.0089
89.1724,0.0011,0.0223,0.02,0.0115,0.0068,0.0016,0.0032,0.0001,0.0009,0.0001,0.0015,0.0001,0.0069,0.0247,0.0003,0.0002,0.0001,0.0015,0.0385,0.0354,0.3554,0.0431,0.2344,0.0231,0.0171,0.0749,0.0215,0.0182,0.0109,0.003,0.0086,0.0049,0.0082
89.2558,0.0012,0.0211,0.0196,0.0112,0.0064,0.0016,0.0032,0.0001,0.001,0.0001,0.0015,0.0001,0.0068,0.024,0.0003,0.0002,0.0001,0.0015,0.0373,0.0367,0.3436,0.0431,0.2536,0.0224,0.017,0.0733,0.0207,0.0181,0.0107,0.0028,0.0084,0.0046,0.0077
89.3393,0.0012,0.0212,0.0195,0.0121,0.0072,0.0017,0.0031,0.0001,0.001,0.0001,0.0016,0.0001,0.007,0.0237,0.0003,0.0002,0.0001,0.0015,0.0375,0.0348,0.3447,0.0405,0.2582,0.0218,0.0165,0.071,0.0201,0.018,0.0102,0.0029,0.0085,0.0048,0.0085
89.4227,0.0012,0.0209,0.0195,0.013,0.0082,0.0017,0.003,0.0001,0.001,0.0001,0.0016,0.0001,0.0071,0.0233,0.0003,0.0002,0.0001,0.0015,0.0381,0.0339,0.3516,0.038,0.2582,0.021,0.0161,0.07,0.0188,0.0172,0.0094,0.0028,0.0082,0.0047,0.0091
89.5061,0.0011,0.0199,0.0181,0.0135,0.0089,0.0017,0.0029,0.0001,0.001,0.0001,0.0016,0.0001,0.0067,0.0242,0.0003,0.0002,0.0001,0.0014,0.0363,0.0325,0.3457,0.0343,0.273,0.0191,0.0163,0.07,0.0181,0.0177,0.0092,0.0028,0.0088,0.0047,0.0095
89.5895,0.001,0.0186,0.0183,0.0141,0.0094,0.0017,0.0028,0.0,0.001,0.0001,0.0015,0.0001,0.0063,0.0233,0.0003,0.0002,0.0001,0.0014,0.0358,0.0328,0.3491,0.0316,0.2722,0.0187,0.0163,0.0741,0.0165,0.0174,0.0089,0.003,0.0087,0.0048,0.0097
89.6729,0.0009,0.0177,0.0185,0.0138,0.0101,0.0017,0.0027,0.0,0.0011,0.0001,0.0015,0.0001,0.0061,0.021,0.0003,0.0002,0.0001,0.0014,0.0351,0.0332,0.343,0.0303,0.2818,0.0191,0.015,0.0793,0.0155,0.0165,0.0082,0.0031,0.0085,0.0049,0.0093
89.7563,0.0008,0.0169,0.0181,0.0129,0.0097,0.0017,0.0027,0.0,0.0011,0.0001,0.0015,0.0001,0.0059,0.0205,0.0003,0.0002,0.0001,0.0014,0.0331,0.0329,0.3371,0.028,0.2981,0.0178,0.0149,0.081,0.0143,0.0159,0.0079,0.0031,0.0083,0.0048,0.0085
89.8397,0.0007,0.016,0.018,0.013,0.0102,0.0017,0.0026,0.0001,0.0012,0.0002,0.0016,0.0001,0.0056,0.0199,0.0003,0.0003,0.0001,0.0014,0.0338,0.0338,0.3356,0.0258,0.2983,0.0178,0.0152,0.0869,0.013,0.0155,0.0075,0.003,0.0081,0.0047,0.0081
89.9232,0.0006,0.0155,0.0178,0.0131,0.0113,0.0016,0.0024,0.0001,0.0012,0.0002,0.0016,0.0001,0.0056,0.0195,0.0003,0.0003,0.0001,0.0014,0.0354,0.0361,0.3332,0.0237,0.3011,0.018,0.0151,0.0867,0.013,0.0146,0.007,0.0029,0.0082,0.0046,0.0079
90.0066,0.0006,0.0138,0.0176,0.0134,0.0125,0.0017,0.0023,0.0001,0.0011,0.0002,0.0014,0.0001,0.0056,0.0178,0.0003,0.0003,0.0001,0.0014,0.036,0.0384,0.3201,0.0229,0.3115,0.0201,0.014,0.0909,0.013,0.0129,0.0062,0.003,0.0078,0.0047,0.0082
90.09,0.0005,0.0123,0.0167,0.0149,0.0142,0.0017,0.0022,0.0001,0.001,0.0002,0.0013,0.0001,0.0054,0.0162,0.0004,0.0003,0.0001,0.0015,0.0361,0.0382,0.3165,0.0226,0.3094,0.0217,0.0127,0.0988,0.0131,0.0119,0.0054,0.0032,0.0075,0.0048,0.0091
90.1734,0.0005,0.0112,0.0165,0.0147,0.0145,0.0017,0.0022,0.0001,0.0009,0.0002,0.0012,0.0001,0.0055,0.0154,0.0004,0.0004,0.0001,0.0016,0.036,0.0412,0.3066,0.0235,0.3034,0.0243,0.0124,0.1115,0.013,0.0117,0.005,0.0032,0.0076,0.0048,0.0087
90.2568,0.0005,0.0106,0.0164,0.0134,0.013,0.0017,0.0022,0.0001,0.0009,0.0002,0.0012,0.0001,0.0056,0.0139,0.0004,0.0004,0.0001,0.0017,0.0345,0.0427,0.2932,0.0243,0.3112,0.0268,0.0114,0.1207,0.0134,0.0113,0.0047,0.0033,0.0074,0.005,0.0077
90.3402,0.0005,0.0101,0.0166,0.0125,0.0125,0.0018,0.0022,0.0001,0.0008,0.0002,0.0011,0.0002,0.0058,0.0122,0.0004,0.0004,0.0001,0.0018,0.0367,0.045,0.2852,0.025,0.3069,0.0309,0.0101,0.1304,0.0139,0.01,0.0041,0.0036,0.0064,0.0054,0.0071
90.4237,0.0005,0.0101,0.0171,0.0111,0.0107,0.0017,0.0023,0.0001,0.0008,0.0002,0.0011,0.0002,0.0062,0.0126,0.0004,0.0005,0.0001,0.0019,0.036,0.0468,0.269,0.0254,0.3154,0.0337,0.0104,0.1333,0.0148,0.0111,0.0045,0.0035,0.007,0.0054,0.0062
90.5071,0.0005,0.0102,0.0166,0.0098,0.0087,0.0018,0.0023,0.0001,0.0008,0.0002,0.0011,0.0002,0.0062,0.0122,0.0004,0.0005,0.0001,0.0019,0.0373,0.0475,0.2748,0.0263,0.3027,0.0343,0.0098,0.1412,0.0157,0.011,0.0044,0.0036,0.0069,0.0056,0.0053
90.5905,0.0005,0.0107,0.0169,0.0098,0.0081,0.0019,0.0025,0.0001,0.0008,0.0002,0.0011,0.0002,0.0064,0.0127,0.0004,0.0005,0.0001,0.0019,0.0386,0.0474,0.2662,0.0273,0.3005,0.0373,0.0098,0.1407,0.0178,0.0124,0.0048,0.0037,0.0076,0.0057,0.0052
90.6739,0.0006,0.011,0.0159,0.0098,0.0073,0.0021,0.0027,0.0001,0.0008,0.0002,0.001,0.0002,0.0064,0.0139,0.0004,0.0005,0.0001,0.002,0.0379,0.0464,0.2669,0.0286,0.2981,0.0374,0.0103,0.1344,0.0209,0.0147,0.0057,0.0038,0.009,0.0058,0.0052
90.7573,0.0006,0.0109,0.0151,0.0091,0.0061,0.0023,0.0029,0.0001,0.0008,0.0002,0.001,0.0002,0.0063,0.0152,0.0004,0.0005,0.0001,0.002,0.0367,0.0454,0.2676,0.0296,0.2878,0.0376,0.0108,0.138,0.0234,0.0178,0.0066,0.0038,0.0104,0.0059,0.0049
90.8407,0.0006,0.0119,0.0158,0.0082,0.0056,0.0024,0.0031,0.0001,0.0008,0.0003,0.001,0.0001,0.0068,0.016,0.0003,0.0005,0.0001,0.0021,0.0394,0.0474,0.2643,0.0305,0.2807,0.0392,0.0115,0.1337,0.0262,0.0195,0.0071,0.0039,0.0108,0.006,0.0044
90.9242,0.0006,0.0134,0.0171,0.0077,0.0052,0.0025,0.0036,0.0001,0.0008,0.0003,0.001,0.0001,0.0075,0.0172,0.0003,0.0004,0.0001,0.002,0.0426,0.0491,0.2665,0.0342,0.263,0.0414,0.0121,0.1303,0.0267,0.021,0.008,0.0038,0.0112,0.0061,0.0043
91.0076,0.0006,0.0144,0.0175,0.0072,0.0048,0.0027,0.0038,0.0001,0.0008,0.0003,0.001,0.0001,0.0074,0.0187,0.0003,0.0004,0.0001,0.0019,0.0454,0.0498,0.2689,0.038,0.2537,0.0423,0.0124,0.121,0.029,0.023,0.0089,0.0037,0.0116,0.006,0.0041
91.091,0.0006,0.0147,0.0161,0.0078,0.0048,0.0028,0.0039,0.0001,0.0008,0.0003,0.001,0.0001,0.0071,0.021,0.0003,0.0004,0.0001,0.0018,0.0493,0.0511,0.2716,0.0395,0.2452,0.0418,0.0138,0.1105,0.0311,0.0253,0.0103,0.0035,0.0129,0.0058,0.0046
91.1744,0.0007,0.0147,0.0157,0.0076,0.0045,0.0028,0.0041,0.0001,0.0008,0.0002,0.001,0.0001,0.0072,0.0241,0.0002,0.0003,0.0001,0.0017,0.0499,0.0542,0.2641,0.0439,0.2344,0.045,0.0161,0.1024,0.0332,0.0298,0.0124,0.0033,0.0152,0.0055,0.0047
91.2578,0.0008,0.0152,0.0156,0.0079,0.0049,0.0029,0.0043,0.0001,0.0007,0.0002,0.0009,0.0001,0.0075,0.0259,0.0002,0.0003,0.0001,0.0016,0.0555,0.0552,0.2665,0.0443,0.2233,0.0469,0.0167,0.0915,0.0372,0.0315,0.0128,0.0032,0.0162,0.0054,0.0049
91.3413,0.0008,0.0148,0.0147,0.0081,0.0055,0.0029,0.0043,0.0001,0.0005,0.0002,0.0007,0.0001,0.0076,0.0335,0.0002,0.0002,0.0001,0.0016,0.0581,0.0575,0.2531,0.0425,0.2155,0.0488,0.0214,0.0776,0.0408,0.0396,0.0161,0.003,0.0199,0.0051,0.0053
91.4247,0.0008,0.0141,0.0139,0.008,0.0058,0.0029,0.0041,0.0,0.0004,0.0001,0.0006,0.0001,0.0072,0.0371,0.0001,0.0002,0.0001,0.0015,0.0644,0.0616,0.2462,0.0402,0.2175,0.0515,0.0232,0.0687,0.0406,0.0392,0.0163,0.0029,0.0202,0.005,0.0054
91.5081,0.0008,0.0146,0.015,0.0082,0.0066,0.0027,0.0038,0.0,0.0004,0.0001,0.0005,0.0001,0.0071,0.0377,0.0001,0.0001,0.0001,0.0013,0.0673,0.0624,0.2453,0.0382,0.2154,0.0556,0.0232,0.0667,0.0407,0.0377,0.0149,0.0027,0.0197,0.0049,0.0058
91.5915,0.001,0.0152,0.0159,0.0096,0.008,0.0028,0.0042,0.0,0.0003,0.0001,0.0005,0.0001,0.0076,0.0379,0.0001,0.0001,0.0001,0.0012,0.0654,0.0612,0.2501,0.041,0.2161,0.0526,0.024,0.0616,0.0408,0.0348,0.0145,0.0028,0.0186,0.0051,0.0066
91.6749,0.0012,0.0162,0.0167,0.0123,0.0113,0.003,0.0042,0.0,0.0003,0.0001,0.0005,0.0001,0.0078,0.0429,0.0001,0.0001,0.0001,0.0014,0.0626,0.0582,0.2615,0.0351,0.2015,0.049,0.0281,0.0566,0.041,0.0351,0.016,0.0031,0.0203,0.0055,0.0082
91.7583,0.0013,0.015,0.0141,0.0127,0.014,0.0031,0.0033,0.0,0.0002,0.0001,0.0003,0.0001,0.0071,0.0473,0.0001,0.0002,0.0001,0.0016,0.0615,0.0529,0.2554,0.0272,0.2192,0.0416,0.0338,0.0456,0.0465,0.0364,0.0176,0.0038,0.0225,0.0065,0.0087
91.8418,0.0014,0.015,0.0128,0.0138,0.0187,0.0032,0.0028,0.0,0.0002,0.0001,0.0003,0.0001,0.0071,0.0498,0.0001,0.0002,0.0001,0.0019,0.0605,0.0472,0.2454,0.0227,0.2376,0.0359,0.0382,0.0382,0.0465,0.0354,0.0176,0.0047,0.0246,0.008,0.0099
91.9252,0.0014,0.0149,0.0132,0.0135,0.0242,0.0034,0.0027,0.0,0.0001,0.0,0.0002,0.0001,0.0074,0.0493,0.0001,0.0002,0.0001,0.0021,0.0571,0.0424,0.2163,0.0207,0.2796,0.0318,0.0402,0.0312,0.0458,0.0346,0.0165,0.006,0.0246,0.0099,0.0102
92.0086,0.0013,0.016,0.0134,0.015,0.0312,0.0035,0.0024,0.0,0.0001,0.0,0.0002,0.0001,0.0075,0.0483,0.0001,0.0002,0.0001,0.0023,0.0509,0.0338,0.2069,0.0163,0.3128,0.0254,0.0413,0.0265,0.0427,0.0325,0.0149,0.0069,0.0246,0.0111,0.0119
92.092,0.0013,0.0153,0.0126,0.0175,0.041,0.0034,0.0021,0.0,0.0001,0.0,0.0002,0.0001,0.0075,0.0462,0.0001,0.0002,0.0001,0.0025,0.0438,0.028,0.1908,0.0142,0.3481,0.0212,0.0417,0.0233,0.0387,0.0283,0.0138,0.0078,0.0228,0.0124,0.0146
92.1754,0.0013,0.0154,0.0128,0.0195,0.0526,0.0035,0.0019,0.0,0.0001,0.0,0.0001,0.0001,0.0073,0.0381,0.0001,0.0002,0.0001,0.0028,0.0395,0.0225,0.1707,0.0125,0.3987,0.0181,0.0365,0.0191,0.0345,0.022,0.0117,0.0083,0.0191,0.0135,0.0172
92.2588,0.0014,0.015,0.0116,0.022,0.0656,0.0036,0.0018,0.0,0.0001,0.0,0.0001,0.0001,0.0071,0.035,0.0001,0.0003,0.0001,0.0029,0.0351,0.0179,0.1538,0.0106,0.4255,0.0148,0.0352,0.0149,0.0337,0.0192,0.0109,0.0089,0.0175,0.0146,0.0208
